round,FirstPractice,ThirdPractice,date,Qualifying,SecondPractice,season,time,url,Sprint,Circuit,raceName
14,"{'date': '2024-07-26', 'time': '11:30:00Z'}","{'date': '2024-07-27', 'time': '10:30:00Z'}",2024-07-28,"{'date': '2024-07-27', 'time': '14:00:00Z'}","{'date': '2024-07-26', 'time': '15:00:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",Belgian Grand Prix
15,"{'date': '2024-08-23', 'time': '10:30:00Z'}","{'date': '2024-08-24', 'time': '09:30:00Z'}",2024-08-25,"{'date': '2024-08-24', 'time': '13:00:00Z'}","{'date': '2024-08-23', 'time': '14:00:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Dutch_Grand_Prix,,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",Dutch Grand Prix
16,"{'date': '2024-08-30', 'time': '11:30:00Z'}","{'date': '2024-08-31', 'time': '10:30:00Z'}",2024-09-01,"{'date': '2024-08-31', 'time': '14:00:00Z'}","{'date': '2024-08-30', 'time': '15:00:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",Italian Grand Prix
17,"{'date': '2024-09-13', 'time': '09:30:00Z'}","{'date': '2024-09-14', 'time': '08:30:00Z'}",2024-09-15,"{'date': '2024-09-14', 'time': '12:00:00Z'}","{'date': '2024-09-13', 'time': '13:00:00Z'}",2024,11:00:00Z,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",Azerbaijan Grand Prix
18,"{'date': '2024-09-20', 'time': '09:30:00Z'}","{'date': '2024-09-21', 'time': '09:30:00Z'}",2024-09-22,"{'date': '2024-09-21', 'time': '13:00:00Z'}","{'date': '2024-09-20', 'time': '13:00:00Z'}",2024,12:00:00Z,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",Singapore Grand Prix
19,"{'date': '2024-10-18', 'time': '17:30:00Z'}",,2024-10-20,"{'date': '2024-10-19', 'time': '22:00:00Z'}","{'date': '2024-10-18', 'time': '21:30:00Z'}",2024,19:00:00Z,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,"{'date': '2024-10-19', 'time': '18:00:00Z'}","{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",United States Grand Prix
20,"{'date': '2024-10-25', 'time': '18:30:00Z'}","{'date': '2024-10-26', 'time': '17:30:00Z'}",2024-10-27,"{'date': '2024-10-26', 'time': '21:00:00Z'}","{'date': '2024-10-25', 'time': '22:00:00Z'}",2024,20:00:00Z,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",Mexico City Grand Prix
21,"{'date': '2024-11-01', 'time': '14:30:00Z'}",,2024-11-03,"{'date': '2024-11-02', 'time': '18:00:00Z'}","{'date': '2024-11-01', 'time': '18:30:00Z'}",2024,17:00:00Z,https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix,"{'date': '2024-11-02', 'time': '14:00:00Z'}","{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",São Paulo Grand Prix
22,"{'date': '2024-11-21', 'time': '02:30:00Z'}","{'date': '2024-11-22', 'time': '02:30:00Z'}",2024-11-23,"{'date': '2024-11-22', 'time': '06:00:00Z'}","{'date': '2024-11-21', 'time': '06:00:00Z'}",2024,06:00:00Z,https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix,,"{'circuitId': 'vegas', 'url': 'https://en.wikipedia.org/wiki/Las_Vegas_Grand_Prix#Circuit', 'circuitName': 'Las Vegas Strip Street Circuit', 'Location': {'lat': '36.1147', 'long': '-115.173', 'locality': 'Las Vegas', 'country': 'United States'}}",Las Vegas Grand Prix
23,"{'date': '2024-11-29', 'time': '13:30:00Z'}",,2024-12-01,"{'date': '2024-11-30', 'time': '17:00:00Z'}","{'date': '2024-11-29', 'time': '17:30:00Z'}",2024,17:00:00Z,https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix,"{'date': '2024-11-30', 'time': '13:00:00Z'}","{'circuitId': 'losail', 'url': 'http://en.wikipedia.org/wiki/Losail_International_Circuit', 'circuitName': 'Losail International Circuit', 'Location': {'lat': '25.49', 'long': '51.4542', 'locality': 'Al Daayen', 'country': 'Qatar'}}",Qatar Grand Prix
24,"{'date': '2024-12-06', 'time': '09:30:00Z'}","{'date': '2024-12-07', 'time': '10:30:00Z'}",2024-12-08,"{'date': '2024-12-07', 'time': '14:00:00Z'}","{'date': '2024-12-06', 'time': '13:00:00Z'}",2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",Abu Dhabi Grand Prix
